,numb_node,reference,book,kind,number,numb_text,phrase,sentence,phrase_funct
288,10568,Genesis 22:15,Genesis,ordn,שׁני,שֵׁנִ֖ית ,שֵׁנִ֖ית ,וַיִּקְרָ֛א מַלְאַ֥ךְ יְהוָ֖ה אֶל־אַבְרָהָ֑ם שֵׁנִ֖ית מִן־הַשָּׁמָֽיִם׃ ,Modi
289,10707,Genesis 22:23,Genesis,card,שׁמנה,שְׁמֹנָ֥ה ,שְׁמֹנָ֥ה אֵ֨לֶּה֙ ,שְׁמֹנָ֥ה אֵ֨לֶּה֙ יָלְדָ֣ה מִלְכָּ֔ה לְנָחֹ֖ור אֲחִ֥י אַבְרָהָֽם׃ ,Objc
290,10739,Genesis 23:1,Genesis,card,מאה,מֵאָ֥ה ,מֵאָ֥ה שָׁנָ֛ה וְעֶשְׂרִ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,וַיִּהְיוּ֙ חַיֵּ֣י שָׂרָ֔ה מֵאָ֥ה שָׁנָ֛ה וְעֶשְׂרִ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,PreC
291,10742,Genesis 23:1,Genesis,card,עשׂרים,עֶשְׂרִ֥ים ,מֵאָ֥ה שָׁנָ֛ה וְעֶשְׂרִ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,וַיִּהְיוּ֙ חַיֵּ֣י שָׂרָ֔ה מֵאָ֥ה שָׁנָ֛ה וְעֶשְׂרִ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,PreC
292,10745,Genesis 23:1,Genesis,card,שׁבע,שֶׁ֣בַע ,מֵאָ֥ה שָׁנָ֛ה וְעֶשְׂרִ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,וַיִּהְיוּ֙ חַיֵּ֣י שָׂרָ֔ה מֵאָ֥ה שָׁנָ֛ה וְעֶשְׂרִ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,PreC
293,10984,Genesis 23:15,Genesis,card,ארבע,אַרְבַּ֨ע ,אֶרֶץ֩ אַרְבַּ֨ע מֵאֹ֧ת שֶֽׁקֶל־כֶּ֛סֶף ,אֶרֶץ֩ אַרְבַּ֨ע מֵאֹ֧ת שֶֽׁקֶל־כֶּ֛סֶף בֵּינִ֥י וּבֵֽינְךָ֖ מַה־הִ֑וא ,Frnt
294,10985,Genesis 23:15,Genesis,card,מאה,מֵאֹ֧ת ,אֶרֶץ֩ אַרְבַּ֨ע מֵאֹ֧ת שֶֽׁקֶל־כֶּ֛סֶף ,אֶרֶץ֩ אַרְבַּ֨ע מֵאֹ֧ת שֶֽׁקֶל־כֶּ֛סֶף בֵּינִ֥י וּבֵֽינְךָ֖ מַה־הִ֑וא ,Frnt
295,11016,Genesis 23:16,Genesis,card,ארבע,אַרְבַּ֤ע ,אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף ,וַיִּשְׁקֹ֤ל אַבְרָהָם֙ לְעֶפְרֹ֔ן אֶת־הַכֶּ֕סֶף אֲשֶׁ֥ר דִּבֶּ֖ר בְּאָזְנֵ֣י בְנֵי־חֵ֑ת אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף עֹבֵ֖ר לַסֹּחֵֽר׃ ,Adju
296,11017,Genesis 23:16,Genesis,card,מאה,מֵאֹות֙ ,אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף ,וַיִּשְׁקֹ֤ל אַבְרָהָם֙ לְעֶפְרֹ֔ן אֶת־הַכֶּ֕סֶף אֲשֶׁ֥ר דִּבֶּ֖ר בְּאָזְנֵ֣י בְנֵי־חֵ֑ת אַרְבַּ֤ע מֵאֹות֙ שֶׁ֣קֶל כֶּ֔סֶף עֹבֵ֖ר לַסֹּחֵֽר׃ ,Adju
297,11307,Genesis 24:10,Genesis,card,עשׂרה,עֲשָׂרָ֨ה ,עֲשָׂרָ֨ה גְמַלִּ֜ים מִגְּמַלֵּ֤י אֲדֹנָיו֙ ,וַיִּקַּ֣ח הָ֠עֶבֶד עֲשָׂרָ֨ה גְמַלִּ֜ים מִגְּמַלֵּ֤י אֲדֹנָיו֙ ,Objc
298,11557,Genesis 24:22,Genesis,card,שׁנים,שְׁנֵ֤י ,שְׁנֵ֤י צְמִידִים֙ ,וַיִּקַּ֤ח הָאִישׁ֙ נֶ֣זֶם זָהָ֔ב בֶּ֖קַע מִשְׁקָלֹ֑ו וּשְׁנֵ֤י צְמִידִים֙ עַל־יָדֶ֔יהָ עֲשָׂרָ֥ה זָהָ֖ב מִשְׁקָלָֽם׃ ,Objc
299,11561,Genesis 24:22,Genesis,card,עשׂרה,עֲשָׂרָ֥ה ,עֲשָׂרָ֥ה זָהָ֖ב ,וַיִּקַּ֤ח הָאִישׁ֙ נֶ֣זֶם זָהָ֔ב בֶּ֖קַע מִשְׁקָלֹ֑ו וּשְׁנֵ֤י צְמִידִים֙ עַל־יָדֶ֔יהָ עֲשָׂרָ֥ה זָהָ֖ב מִשְׁקָלָֽם׃ ,PreC
300,12281,Genesis 24:60,Genesis,card,אלף,אַלְפֵ֣י ,לְאַלְפֵ֣י רְבָבָ֑ה ,אֲחֹתֵ֕נוּ אַ֥תְּ הֲיִ֖י לְאַלְפֵ֣י רְבָבָ֑ה ,PreC
301,12528,Genesis 25:7,Genesis,card,מאה,מְאַ֥ת ,מְאַ֥ת שָׁנָ֛ה וְשִׁבְעִ֥ים שָׁנָ֖ה וְחָמֵ֥שׁ שָׁנִֽים׃ ,וְאֵ֗לֶּה יְמֵ֛י שְׁנֵֽי־חַיֵּ֥י אַבְרָהָ֖ם אֲשֶׁר־חָ֑י מְאַ֥ת שָׁנָ֛ה וְשִׁבְעִ֥ים שָׁנָ֖ה וְחָמֵ֥שׁ שָׁנִֽים׃ ,PreC
302,12531,Genesis 25:7,Genesis,card,שׁבע,שִׁבְעִ֥ים ,מְאַ֥ת שָׁנָ֛ה וְשִׁבְעִ֥ים שָׁנָ֖ה וְחָמֵ֥שׁ שָׁנִֽים׃ ,וְאֵ֗לֶּה יְמֵ֛י שְׁנֵֽי־חַיֵּ֥י אַבְרָהָ֖ם אֲשֶׁר־חָ֑י מְאַ֥ת שָׁנָ֛ה וְשִׁבְעִ֥ים שָׁנָ֖ה וְחָמֵ֥שׁ שָׁנִֽים׃ ,PreC
303,12534,Genesis 25:7,Genesis,card,חמשׁ,חָמֵ֥שׁ ,מְאַ֥ת שָׁנָ֛ה וְשִׁבְעִ֥ים שָׁנָ֖ה וְחָמֵ֥שׁ שָׁנִֽים׃ ,וְאֵ֗לֶּה יְמֵ֛י שְׁנֵֽי־חַיֵּ֥י אַבְרָהָ֖ם אֲשֶׁר־חָ֑י מְאַ֥ת שָׁנָ֛ה וְשִׁבְעִ֥ים שָׁנָ֖ה וְחָמֵ֥שׁ שָׁנִֽים׃ ,PreC
304,12663,Genesis 25:16,Genesis,card,שׁנים,שְׁנֵים־,שְׁנֵים־עָשָׂ֥ר נְשִׂיאִ֖ם לְאֻמֹּתָֽם׃ ,וְאֵ֣לֶּה שְׁמֹתָ֔ם בְּחַצְרֵיהֶ֖ם וּבְטִֽירֹתָ֑ם שְׁנֵים־עָשָׂ֥ר נְשִׂיאִ֖ם לְאֻמֹּתָֽם׃ ,Adju
305,12664,Genesis 25:16,Genesis,card,עשׂר,עָשָׂ֥ר ,שְׁנֵים־עָשָׂ֥ר נְשִׂיאִ֖ם לְאֻמֹּתָֽם׃ ,וְאֵ֣לֶּה שְׁמֹתָ֔ם בְּחַצְרֵיהֶ֖ם וּבְטִֽירֹתָ֑ם שְׁנֵים־עָשָׂ֥ר נְשִׂיאִ֖ם לְאֻמֹּתָֽם׃ ,Adju
306,12673,Genesis 25:17,Genesis,card,מאה,מְאַ֥ת ,מְאַ֥ת שָׁנָ֛ה וּשְׁלֹשִׁ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,וְאֵ֗לֶּה שְׁנֵי֙ חַיֵּ֣י יִשְׁמָעֵ֔אל מְאַ֥ת שָׁנָ֛ה וּשְׁלֹשִׁ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,PreC
307,12676,Genesis 25:17,Genesis,card,שׁלשׁ,שְׁלֹשִׁ֥ים ,מְאַ֥ת שָׁנָ֛ה וּשְׁלֹשִׁ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,וְאֵ֗לֶּה שְׁנֵי֙ חַיֵּ֣י יִשְׁמָעֵ֔אל מְאַ֥ת שָׁנָ֛ה וּשְׁלֹשִׁ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,PreC
308,12679,Genesis 25:17,Genesis,card,שׁבע,שֶׁ֣בַע ,מְאַ֥ת שָׁנָ֛ה וּשְׁלֹשִׁ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,וְאֵ֗לֶּה שְׁנֵי֙ חַיֵּ֣י יִשְׁמָעֵ֔אל מְאַ֥ת שָׁנָ֛ה וּשְׁלֹשִׁ֥ים שָׁנָ֖ה וְשֶׁ֣בַע שָׁנִ֑ים ,PreC
309,12720,Genesis 25:20,Genesis,card,ארבע,אַרְבָּעִ֣ים ,בֶּן־אַרְבָּעִ֣ים שָׁנָ֔ה ,וַיְהִ֤י יִצְחָק֙ בֶּן־אַרְבָּעִ֣ים שָׁנָ֔ה בְּקַחְתֹּ֣ו אֶת־רִבְקָ֗ה בַּת־בְּתוּאֵל֙ הָֽאֲרַמִּ֔י מִפַּדַּ֖ן אֲרָ֑ם אֲחֹ֛ות לָבָ֥ן הָאֲרַמִּ֖י לֹ֥ו לְאִשָּֽׁה׃ ,PreC
310,12782,Genesis 25:23,Genesis,card,שׁנים,שְׁנֵ֤י ,שְׁנֵ֤י גֹויִם֙ ,שְׁנֵ֤י גֹויִם֙ בְּבִטְנֵ֔ךְ ,Subj
311,12787,Genesis 25:23,Genesis,card,שׁנים,שְׁנֵ֣י ,שְׁנֵ֣י לְאֻמִּ֔ים ,וּשְׁנֵ֣י לְאֻמִּ֔ים מִמֵּעַ֖יִךְ יִפָּרֵ֑דוּ ,Subj
312,12814,Genesis 25:25,Genesis,ordn,ראשׁון,רִאשֹׁון֙ ,הָרִאשֹׁון֙ ,וַיֵּצֵ֤א הָרִאשֹׁון֙ אַדְמֹונִ֔י ,Subj
313,12842,Genesis 25:26,Genesis,card,שׁשׁ,שִׁשִּׁ֥ים ,בֶּן־שִׁשִּׁ֥ים שָׁנָ֖ה ,וְיִצְחָ֛ק בֶּן־שִׁשִּׁ֥ים שָׁנָ֖ה בְּלֶ֥דֶת אֹתָֽם׃ ,PreC
314,12989,Genesis 26:1,Genesis,ordn,ראשׁון,רִאשֹׁ֔ון ,מִלְּבַד֙ הָרָעָ֣ב הָרִאשֹׁ֔ון ,וַיְהִ֤י רָעָב֙ בָּאָ֔רֶץ מִלְּבַד֙ הָרָעָ֣ב הָרִאשֹׁ֔ון אֲשֶׁ֥ר הָיָ֖ה בִּימֵ֣י אַבְרָהָ֑ם ,Adju
315,13183,Genesis 26:10,Genesis,card,אחד,אַחַ֤ד ,אַחַ֤ד הָעָם֙ ,כִּ֠מְעַט שָׁכַ֞ב אַחַ֤ד הָעָם֙ אֶת־אִשְׁתֶּ֔ךָ ,Subj
316,13228,Genesis 26:12,Genesis,card,מאה,מֵאָ֣ה ,מֵאָ֣ה שְׁעָרִ֑ים ,וַיִּמְצָ֛א בַּשָּׁנָ֥ה הַהִ֖וא מֵאָ֣ה שְׁעָרִ֑ים ,Objc
317,13608,Genesis 26:34,Genesis,card,ארבע,אַרְבָּעִ֣ים ,בֶּן־אַרְבָּעִ֣ים שָׁנָ֔ה ,וַיְהִ֤י עֵשָׂו֙ בֶּן־אַרְבָּעִ֣ים שָׁנָ֔ה ,PreC
318,13779,Genesis 27:9,Genesis,card,שׁנים,שְׁנֵ֛י ,שְׁנֵ֛י גְּדָיֵ֥י עִזִּ֖ים טֹבִ֑ים ,וְקַֽח־לִ֣י מִשָּׁ֗ם שְׁנֵ֛י גְּדָיֵ֥י עִזִּ֖ים טֹבִ֑ים ,Objc
319,14316,Genesis 27:38,Genesis,card,אחד,אַחַ֤ת ,בְרָכָ֨ה אַחַ֤ת ,הַֽבְרָכָ֨ה אַחַ֤ת הִֽוא־לְךָ֙ אָבִ֔י ,Frnt
320,14442,Genesis 27:44,Genesis,card,אחד,אֲחָדִ֑ים ,יָמִ֣ים אֲחָדִ֑ים ,וְיָשַׁבְתָּ֥ עִמֹּ֖ו יָמִ֣ים אֲחָדִ֑ים עַ֥ד אֲשֶׁר־תָּשׁ֖וּב חֲמַ֥ת אָחִֽיךָ׃ עַד־שׁ֨וּב אַף־אָחִ֜יךָ מִמְּךָ֗ וְשָׁכַח֙ אֵ֣ת אֲשֶׁר־עָשִׂ֣יתָ לֹּ֔ו ,Time
321,14468,Genesis 27:45,Genesis,card,שׁנים,שְׁנֵיכֶ֖ם ,גַּם־שְׁנֵיכֶ֖ם ,לָמָ֥ה אֶשְׁכַּ֛ל גַּם־שְׁנֵיכֶ֖ם יֹ֥ום אֶחָֽד׃ ,Objc
322,14470,Genesis 27:45,Genesis,card,אחד,אֶחָֽד׃ ,יֹ֥ום אֶחָֽד׃ ,לָמָ֥ה אֶשְׁכַּ֛ל גַּם־שְׁנֵיכֶ֖ם יֹ֥ום אֶחָֽד׃ ,Time
323,14886,Genesis 28:19,Genesis,ordn,ראשׁון,רִאשֹׁנָֽה׃ ,לָרִאשֹׁנָֽה׃ ,וְאוּלָ֛ם ל֥וּז שֵׁם־הָעִ֖יר לָרִאשֹׁנָֽה׃ ,Time
324,14969,Genesis 29:2,Genesis,card,שׁלשׁ,שְׁלֹשָׁ֤ה ,שְׁלֹשָׁ֤ה עֶדְרֵי־צֹאן֙ ,וְהִנֵּה־שָׁ֞ם שְׁלֹשָׁ֤ה עֶדְרֵי־צֹאן֙ רֹבְצִ֣ים עָלֶ֔יהָ ,Subj
325,15258,Genesis 29:16,Genesis,card,שׁנים,שְׁתֵּ֣י ,שְׁתֵּ֣י בָנֹ֑ות ,וּלְלָבָ֖ן שְׁתֵּ֣י בָנֹ֑ות ,Subj
326,15289,Genesis 29:18,Genesis,card,שׁבע,שֶׁ֣בַע ,שֶׁ֣בַע שָׁנִ֔ים ,אֶֽעֱבָדְךָ֙ שֶׁ֣בַע שָׁנִ֔ים בְּרָחֵ֥ל בִּתְּךָ֖ הַקְּטַנָּֽה׃ ,Time
327,15316,Genesis 29:20,Genesis,card,שׁבע,שֶׁ֣בַע ,שֶׁ֣בַע שָׁנִ֑ים ,וַיַּעֲבֹ֧ד יַעֲקֹ֛ב בְּרָחֵ֖ל שֶׁ֣בַע שָׁנִ֑ים ,Time
328,15324,Genesis 29:20,Genesis,card,אחד,אֲחָדִ֔ים ,כְּיָמִ֣ים אֲחָדִ֔ים ,וַיִּהְי֤וּ בְעֵינָיו֙ כְּיָמִ֣ים אֲחָדִ֔ים בְּאַהֲבָתֹ֖ו אֹתָֽהּ׃ ,PreC
329,15438,Genesis 29:27,Genesis,card,שׁבע,שֶֽׁבַע־,שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ ,וְנִתְּנָ֨ה לְךָ֜ גַּם־אֶת־זֹ֗את בַּעֲבֹדָה֙ אֲשֶׁ֣ר תַּעֲבֹ֣ד עִמָּדִ֔י עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ ,Time
330,15486,Genesis 29:30,Genesis,card,שׁבע,שֶֽׁבַע־,שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ ,וַיַּעֲבֹ֣ד עִמֹּ֔ו עֹ֖וד שֶֽׁבַע־שָׁנִ֥ים אֲחֵרֹֽות׃ ,Time
331,15564,Genesis 29:34,Genesis,card,שׁלשׁ,שְׁלֹשָׁ֣ה ,שְׁלֹשָׁ֣ה בָנִ֑ים ,כִּֽי־יָלַ֥דְתִּי לֹ֖ו שְׁלֹשָׁ֣ה בָנִ֑ים ,Objc
332,15699,Genesis 30:7,Genesis,ordn,שׁני,שֵׁנִ֖י ,בֵּ֥ן שֵׁנִ֖י ,וַתֵּ֕לֶד בִּלְהָ֖ה שִׁפְחַ֣ת רָחֵ֑ל בֵּ֥ן שֵׁנִ֖י לְיַעֲקֹֽב׃ ,Objc
333,15759,Genesis 30:12,Genesis,ordn,שׁני,שֵׁנִ֖י ,בֵּ֥ן שֵׁנִ֖י ,וַתֵּ֗לֶד זִלְפָּה֙ שִׁפְחַ֣ת לֵאָ֔ה בֵּ֥ן שֵׁנִ֖י לְיַעֲקֹֽב׃ ,Objc
334,15874,Genesis 30:17,Genesis,ordn,חמישׁי,חֲמִישִֽׁי׃ ,בֵּ֥ן חֲמִישִֽׁי׃ ,וַתֵּ֥לֶד לְיַעֲקֹ֖ב בֵּ֥ן חֲמִישִֽׁי׃ ,Objc
335,15897,Genesis 30:19,Genesis,ordn,שׁשׁי,שִׁשִּׁ֖י ,בֵּן־שִׁשִּׁ֖י ,וַתֵּ֥לֶד בֵּן־שִׁשִּׁ֖י לְּיַעֲקֹֽב׃ ,Objc
336,15915,Genesis 30:20,Genesis,card,שׁשׁ,שִׁשָּׁ֣ה ,שִׁשָּׁ֣ה בָנִ֑ים ,כִּֽי־יָלַ֥דְתִּי לֹ֖ו שִׁשָּׁ֣ה בָנִ֑ים ,Objc
337,16204,Genesis 30:36,Genesis,card,שׁלשׁ,שְׁלֹ֣שֶׁת ,דֶּ֚רֶךְ שְׁלֹ֣שֶׁת יָמִ֔ים ,וַיָּ֗שֶׂם דֶּ֚רֶךְ שְׁלֹ֣שֶׁת יָמִ֔ים בֵּינֹ֖ו וּבֵ֣ין יַעֲקֹ֑ב ,Objc
338,16486,Genesis 31:7,Genesis,card,עשׂרה,עֲשֶׂ֣רֶת ,עֲשֶׂ֣רֶת מֹנִ֑ים ,וְהֶֽחֱלִ֥ף אֶת־מַשְׂכֻּרְתִּ֖י עֲשֶׂ֣רֶת מֹנִ֑ים ,Adju
339,16772,Genesis 31:22,Genesis,ordn,שׁלישׁי,שְּׁלִישִׁ֑י ,בַּיֹּ֣ום הַשְּׁלִישִׁ֑י ,וַיֻּגַּ֥ד לְלָבָ֖ן בַּיֹּ֣ום הַשְּׁלִישִׁ֑י כִּ֥י בָרַ֖ח יַעֲקֹֽב׃ ,Time
340,16785,Genesis 31:23,Genesis,card,שׁבע,שִׁבְעַ֣ת ,דֶּ֖רֶךְ שִׁבְעַ֣ת יָמִ֑ים ,וַיִּרְדֹּ֣ף אַחֲרָ֔יו דֶּ֖רֶךְ שִׁבְעַ֣ת יָמִ֑ים ,Modi
341,16987,Genesis 31:33,Genesis,card,שׁנים,שְׁתֵּ֥י ,בְּאֹ֥הֶל יַעֲקֹ֣ב׀ וּבְאֹ֣הֶל לֵאָ֗ה וּבְאֹ֛הֶל שְׁתֵּ֥י הָאֲמָהֹ֖ת ,וַיָּבֹ֨א לָבָ֜ן בְּאֹ֥הֶל יַעֲקֹ֣ב׀ וּבְאֹ֣הֶל לֵאָ֗ה וּבְאֹ֛הֶל שְׁתֵּ֥י הָאֲמָהֹ֖ת ,Cmpl
342,17098,Genesis 31:37,Genesis,card,שׁנים,שְׁנֵֽינוּ׃ ,בֵּ֥ין שְׁנֵֽינוּ׃ ,וְיֹוכִ֖יחוּ בֵּ֥ין שְׁנֵֽינוּ׃ ,Cmpl
343,17100,Genesis 31:38,Genesis,card,עשׂרים,עֶשְׂרִ֨ים ,עֶשְׂרִ֨ים שָׁנָ֤ה ,זֶה֩ עֶשְׂרִ֨ים שָׁנָ֤ה אָנֹכִי֙ עִמָּ֔ךְ ,Time
344,17146,Genesis 31:41,Genesis,card,עשׂרים,עֶשְׂרִ֣ים ,עֶשְׂרִ֣ים שָׁנָה֮ ,עֶשְׂרִ֣ים שָׁנָה֮ בְּבֵיתֶךָ֒ ,Subj
345,17151,Genesis 31:41,Genesis,card,ארבע,אַרְבַּֽע־,אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ ,עֲבַדְתִּ֜יךָ אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ וְשֵׁ֥שׁ שָׁנִ֖ים בְּצֹאנֶ֑ךָ ,Time
346,17152,Genesis 31:41,Genesis,card,עשׂרה,עֶשְׂרֵ֤ה ,אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ ,עֲבַדְתִּ֜יךָ אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ וְשֵׁ֥שׁ שָׁנִ֖ים בְּצֹאנֶ֑ךָ ,Time
347,17155,Genesis 31:41,Genesis,card,שׁנים,שְׁתֵּ֣י ,בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ ,עֲבַדְתִּ֜יךָ אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ וְשֵׁ֥שׁ שָׁנִ֖ים בְּצֹאנֶ֑ךָ ,Cmpl
348,17158,Genesis 31:41,Genesis,card,שׁשׁ,שֵׁ֥שׁ ,שֵׁ֥שׁ שָׁנִ֖ים ,עֲבַדְתִּ֜יךָ אַרְבַּֽע־עֶשְׂרֵ֤ה שָׁנָה֙ בִּשְׁתֵּ֣י בְנֹתֶ֔יךָ וְשֵׁ֥שׁ שָׁנִ֖ים בְּצֹאנֶ֑ךָ ,Time
349,17166,Genesis 31:41,Genesis,card,עשׂרה,עֲשֶׂ֥רֶת ,עֲשֶׂ֥רֶת מֹנִֽים׃ ,וַתַּחֲלֵ֥ף אֶת־מַשְׂכֻּרְתִּ֖י עֲשֶׂ֥רֶת מֹנִֽים׃ ,Adju
350,17557,Genesis 32:7,Genesis,card,ארבע,אַרְבַּע־,אַרְבַּע־מֵאֹ֥ות אִ֖ישׁ ,וְאַרְבַּע־מֵאֹ֥ות אִ֖ישׁ עִמֹּֽו׃ ,Subj
351,17558,Genesis 32:7,Genesis,card,מאה,מֵאֹ֥ות ,אַרְבַּע־מֵאֹ֥ות אִ֖ישׁ ,וְאַרְבַּע־מֵאֹ֥ות אִ֖ישׁ עִמֹּֽו׃ ,Subj
352,17587,Genesis 32:8,Genesis,card,שׁנים,שְׁנֵ֥י ,לִשְׁנֵ֥י מַחֲנֹֽות׃ ,וַיַּ֜חַץ אֶת־הָעָ֣ם אֲשֶׁר־אִתֹּ֗ו וְאֶת־הַצֹּ֧אן וְאֶת־הַבָּקָ֛ר וְהַגְּמַלִּ֖ים לִשְׁנֵ֥י מַחֲנֹֽות׃ ,Cmpl
353,17598,Genesis 32:9,Genesis,card,אחד,אַחַ֖ת ,אֶל־הַמַּחֲנֶ֥ה הָאַחַ֖ת ,אִם־יָבֹ֥וא עֵשָׂ֛ו אֶל־הַמַּחֲנֶ֥ה הָאַחַ֖ת ,Cmpl
354,17659,Genesis 32:11,Genesis,card,שׁנים,שְׁנֵ֥י ,לִשְׁנֵ֥י מַחֲנֹֽות׃ ,וְעַתָּ֥ה הָיִ֖יתִי לִשְׁנֵ֥י מַחֲנֹֽות׃ ,PreC
355,17719,Genesis 32:15,Genesis,card,מאה,מָאתַ֔יִם ,עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ ,וַיִּקַּ֞ח מִן־הַבָּ֧א בְיָדֹ֛ו מִנְחָ֖ה לְעֵשָׂ֥ו אָחִֽיו׃ עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ גְּמַלִּ֧ים מֵינִיקֹ֛ות וּבְנֵיהֶ֖ם שְׁלֹשִׁ֑ים פָּרֹ֤ות אַרְבָּעִים֙ וּפָרִ֣ים עֲשָׂרָ֔ה אֲתֹנֹ֣ת עֶשְׂרִ֔ים וַעְיָרִ֖ם עֲשָׂרָֽה׃ ,Objc
356,17722,Genesis 32:15,Genesis,card,עשׂרים,עֶשְׂרִ֑ים ,עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ ,וַיִּקַּ֞ח מִן־הַבָּ֧א בְיָדֹ֛ו מִנְחָ֖ה לְעֵשָׂ֥ו אָחִֽיו׃ עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ גְּמַלִּ֧ים מֵינִיקֹ֛ות וּבְנֵיהֶ֖ם שְׁלֹשִׁ֑ים פָּרֹ֤ות אַרְבָּעִים֙ וּפָרִ֣ים עֲשָׂרָ֔ה אֲתֹנֹ֣ת עֶשְׂרִ֔ים וַעְיָרִ֖ם עֲשָׂרָֽה׃ ,Objc
357,17724,Genesis 32:15,Genesis,card,מאה,מָאתַ֖יִם ,עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ ,וַיִּקַּ֞ח מִן־הַבָּ֧א בְיָדֹ֛ו מִנְחָ֖ה לְעֵשָׂ֥ו אָחִֽיו׃ עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ גְּמַלִּ֧ים מֵינִיקֹ֛ות וּבְנֵיהֶ֖ם שְׁלֹשִׁ֑ים פָּרֹ֤ות אַרְבָּעִים֙ וּפָרִ֣ים עֲשָׂרָ֔ה אֲתֹנֹ֣ת עֶשְׂרִ֔ים וַעְיָרִ֖ם עֲשָׂרָֽה׃ ,Objc
358,17727,Genesis 32:15,Genesis,card,עשׂרים,עֶשְׂרִֽים׃ ,עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ ,וַיִּקַּ֞ח מִן־הַבָּ֧א בְיָדֹ֛ו מִנְחָ֖ה לְעֵשָׂ֥ו אָחִֽיו׃ עִזִּ֣ים מָאתַ֔יִם וּתְיָשִׁ֖ים עֶשְׂרִ֑ים רְחֵלִ֥ים מָאתַ֖יִם וְאֵילִ֥ים עֶשְׂרִֽים׃ גְּמַלִּ֧ים מֵינִיקֹ֛ות וּבְנֵיהֶ֖ם שְׁלֹשִׁ֑ים פָּרֹ֤ות אַרְבָּעִים֙ וּפָרִ֣ים עֲשָׂרָ֔ה אֲתֹנֹ֣ת עֶשְׂרִ֔ים וַעְיָרִ֖ם עֲשָׂרָֽה׃ ,Objc
